address,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
reykjavik,2019-10-15,11.0,7.9,10.1,11.0,3.0,8.4,3.3,63.2,5.848,100,29.17,1.0,0.0,0.0,81.7,47.3,85.8,989.9,77.6,15.0,21.2,1.7,1,
reykjavik,2019-10-16,11.9,6.2,10.7,11.9,5.1,10.4,2.3,56.9,0.721,100,25.0,1.0,0.0,0.0,66.6,35.5,68.9,997.3,83.1,17.4,15.0,1.2,1,
reykjavik,2019-10-17,8.5,2.6,5.5,8.1,0.3,4.6,-2.2,57.7,0.107,100,12.5,1.0,0.0,0.0,,11.5,104.4,1007.4,55.9,21.4,35.6,3.0,1,
reykjavik,2019-10-18,7.5,0.2,3.5,7.5,-1.7,2.5,-3.3,61.7,0.071,100,8.33,2.0,0.0,0.0,,13.4,90.3,1016.7,23.5,23.0,65.2,5.5,3,
reykjavik,2019-10-19,6.9,3.3,4.9,6.3,1.2,3.5,0.8,75.1,0.797,100,20.83,1.0,0.0,0.0,,14.5,190.9,1020.8,78.0,17.7,24.8,2.1,1,
reykjavik,2019-10-20,9.0,4.7,6.4,5.1,2.1,3.4,3.1,79.7,10.642000000000001,100,45.83,1.0,0.0,0.0,68.4,39.5,174.0,1011.9,81.4,12.9,5.8,0.5,0,
reykjavik,2019-10-21,8.1,0.3,4.9,5.0,-3.9,0.9,1.0,76.5,5.609,100,25.0,2.0,0.0,0.0,57.6,35.6,349.8,998.9,73.4,12.7,54.3,4.8,2,
reykjavik,2019-10-22,2.1,-0.9,0.7,0.2,-6.8,-3.7,-6.2,60.0,0.035,100,4.17,2.0,0.0,0.0,61.2,32.8,32.1,1010.3,55.4,17.8,23.4,1.9,1,
reykjavik,2019-10-23,-1.0,-3.3,-1.9,-6.4,-10.4,-8.4,-9.5,56.6,0.071,100,8.33,2.0,0.0,0.0,68.4,41.6,21.1,1017.1,45.7,18.3,41.1,3.6,2,
reykjavik,2019-10-24,1.9,-3.0,-0.5,-3.1,-10.2,-6.6,-6.3,65.1,0.239,100,25.0,2.0,0.0,0.0,83.4,51.6,4.7,1016.0,70.8,17.4,31.8,2.7,1,
reykjavik,2019-10-25,1.6,-0.9,0.2,-1.5,-8.1,-6.2,-7.0,58.9,0.0,0,0.0,,0.0,0.0,74.2,44.1,7.1,1014.7,53.0,15.7,39.2,3.3,2,
reykjavik,2019-10-26,2.3,-4.6,-0.5,2.2,-7.2,-2.9,-7.4,60.2,0.071,100,8.33,2.0,0.0,0.0,,30.6,61.7,1015.7,17.1,19.4,48.8,4.3,2,
reykjavik,2019-10-27,3.1,-5.7,-1.2,3.1,-9.1,-2.1,-5.2,75.0,0.035,100,4.17,1.0,0.0,0.0,,8.3,150.9,1025.4,20.4,19.1,43.3,3.6,2,
reykjavik,2019-10-28,5.3,0.3,2.9,4.5,-1.4,1.5,-0.2,80.6,0.20199999999999999,100,20.83,2.0,0.0,0.0,,13.8,163.4,1034.8,78.1,17.0,33.8,2.9,2,
reykjavik,2019-10-29,6.4,4.9,5.6,3.6,1.5,2.7,3.3,85.3,2.741,100,25.0,1.0,0.0,0.0,,20.2,192.1,1030.0,81.1,14.4,9.3,0.8,1,
reykjavik,2019-10-30,7.1,4.6,5.6,4.9,2.0,3.1,3.6,87.2,0.77,100,41.67,1.0,0.0,0.0,42.5,13.8,180.1,1020.9,77.4,15.0,12.4,1.1,1,
reykjavik,2019-10-31,5.9,2.9,4.1,4.1,0.8,2.8,1.9,85.6,3.068,100,29.17,1.0,0.0,0.0,,14.6,234.1,1013.9,78.2,13.1,5.4,0.6,0,
reykjavik,2019-11-01,5.9,-0.9,2.5,3.6,-3.3,0.4,-0.9,78.9,0.064,100,4.17,2.0,0.0,0.0,,19.2,90.6,1004.0,71.9,19.1,17.1,1.5,1,
reykjavik,2019-11-02,4.3,0.3,3.2,2.5,-0.8,0.5,-4.0,59.8,0.035,100,4.17,1.0,0.0,0.0,,24.6,81.0,999.6,93.9,22.6,16.7,1.5,1,
reykjavik,2019-11-03,5.3,2.7,4.3,3.1,-0.4,1.1,-4.5,53.3,0.07,100,8.33,1.0,0.0,0.0,48.2,32.1,82.1,1003.1,89.2,22.6,14.9,1.3,1,
reykjavik,2019-11-04,4.1,1.7,2.7,1.9,-2.7,0.1,-0.6,79.5,4.399,100,45.83,2.0,0.0,0.0,,21.3,165.4,1015.1,76.6,15.4,9.7,0.9,1,
reykjavik,2019-11-05,1.9,-0.4,0.8,1.7,-5.0,-2.9,-2.2,80.3,0.617,100,12.5,2.0,0.0,0.0,,21.5,82.7,1015.5,60.3,20.3,15.2,1.4,1,
reykjavik,2019-11-06,2.9,0.6,1.6,-1.1,-4.1,-2.7,-4.2,65.4,0.0,0,0.0,,0.0,0.0,,21.5,74.5,1010.6,72.1,19.4,11.0,0.8,1,
reykjavik,2019-11-07,4.0,1.7,2.9,1.2,-2.3,-0.5,-0.5,78.4,0.1,100,8.33,1.0,0.0,0.0,,18.4,81.5,1016.2,69.8,15.0,15.8,1.5,1,
reykjavik,2019-11-08,4.9,2.0,3.6,-0.2,-3.7,-1.9,-2.1,66.7,1.474,100,20.83,1.0,0.0,0.0,74.2,45.2,92.3,1004.4,72.4,15.5,2.5,0.1,0,
reykjavik,2019-11-09,4.9,2.8,3.9,2.5,-2.6,-0.1,0.6,79.3,8.023,100,29.17,1.0,0.0,0.0,66.6,42.9,95.0,1003.3,72.7,13.6,21.1,1.7,1,
reykjavik,2019-11-10,7.0,4.1,5.9,3.1,0.2,1.3,1.6,74.0,4.7410000000000005,100,37.5,1.0,0.0,0.0,90.7,48.5,111.8,995.5,74.8,11.8,2.4,0.0,0,
reykjavik,2019-11-11,6.3,1.8,4.2,2.9,-2.4,0.6,1.3,81.6,22.516,100,41.67,1.0,0.0,0.0,77.8,49.6,106.1,993.0,84.1,11.7,15.4,1.3,1,
reykjavik,2019-11-12,4.5,1.9,3.0,3.0,-3.0,-0.6,-0.1,80.2,3.258,100,33.33,2.0,0.0,0.0,,23.8,100.7,1002.2,69.2,15.6,8.2,0.7,0,
reykjavik,2019-11-13,2.9,-1.7,0.8,2.9,-3.8,-1.2,-6.0,61.1,0.292,100,8.33,2.0,0.0,0.0,,24.4,95.4,1008.4,29.4,21.3,19.3,1.7,1,
reykjavik,2019-11-14,1.1,-4.5,-1.8,0.2,-6.6,-3.5,-6.5,71.1,0.0,0,0.0,,0.0,0.0,,21.3,91.4,1022.1,49.8,23.7,17.3,1.5,1,
reykjavik,2019-11-15,5.9,1.1,3.3,2.1,-4.1,-1.0,0.2,80.1,17.48,100,54.17,2.0,0.0,0.0,85.3,50.3,140.0,1007.1,73.0,14.6,9.1,0.6,1,
reykjavik,2019-11-16,4.1,-0.2,1.7,0.8,-4.8,-2.2,-1.4,80.1,1.571,100,29.17,2.0,1.6,0.8,53.6,36.1,201.3,1002.8,65.1,12.4,10.6,0.9,1,
reykjavik,2019-11-17,2.0,-1.1,0.2,0.9,-6.7,-3.2,-2.1,84.8,2.7769999999999997,100,25.0,2.0,1.4,2.6,42.5,22.0,114.7,1012.6,60.5,14.1,10.8,0.9,1,
reykjavik,2019-11-18,5.9,-0.5,2.6,0.0,-6.0,-3.0,-3.0,66.7,0.7170000000000001,100,16.67,1.0,0.0,1.1,88.9,48.7,88.1,1006.5,80.6,15.7,1.6,0.0,0,
reykjavik,2019-11-19,5.9,4.2,5.2,1.4,-1.6,0.1,-0.5,67.2,1.389,100,25.0,1.0,0.0,0.0,79.6,48.8,96.5,1003.6,73.7,15.9,1.8,0.0,0,
reykjavik,2019-11-20,5.1,4.1,4.8,2.4,-0.2,1.2,-1.3,65.0,0.171,100,12.5,1.0,0.0,0.0,53.6,32.2,81.4,1004.4,58.7,18.3,3.9,0.3,0,
reykjavik,2019-11-21,6.9,3.9,5.7,4.1,0.3,2.4,0.9,71.5,0.382,100,25.0,1.0,0.0,0.0,,28.5,70.8,1000.9,63.0,17.6,2.9,0.3,0,
reykjavik,2019-11-22,7.1,5.2,6.3,6.3,3.0,4.1,4.0,85.0,2.0780000000000003,100,25.0,1.0,0.0,0.0,,20.5,91.5,1004.6,68.0,13.5,8.8,0.7,1,
reykjavik,2019-11-23,7.0,2.2,5.2,5.3,2.2,4.3,2.2,81.1,0.203,100,16.67,1.0,0.0,0.0,,16.5,83.3,1012.6,75.6,15.6,2.5,0.2,0,
reykjavik,2019-11-24,3.3,-0.4,1.2,2.5,-1.6,0.8,-1.9,80.0,0.071,100,8.33,2.0,0.0,0.0,,11.7,79.7,1014.4,48.9,17.4,7.7,0.7,1,
reykjavik,2019-11-25,3.0,-0.8,0.2,3.0,-2.9,-0.3,-2.7,81.3,0.036000000000000004,100,4.17,1.0,0.0,0.0,,8.3,90.8,1015.7,9.0,17.1,9.8,0.9,1,
reykjavik,2019-11-26,0.4,-3.1,-1.2,0.0,-4.3,-2.0,-6.0,70.3,0.036000000000000004,100,4.17,2.0,0.0,0.0,,10.2,100.9,1017.0,10.2,23.7,9.8,0.9,1,
reykjavik,2019-11-27,-1.8,-4.7,-3.5,-1.8,-7.6,-4.4,-6.2,81.9,0.035,100,4.17,3.0,0.0,0.0,,8.6,120.0,1016.9,11.6,19.7,9.5,0.9,1,
reykjavik,2019-11-28,1.2,-4.5,-1.4,1.0,-7.9,-2.8,-5.9,71.9,0.523,100,20.83,2.0,0.0,0.0,,8.5,121.2,1017.4,49.8,17.4,6.1,0.4,1,
reykjavik,2019-11-29,1.0,-0.8,0.2,1.0,-3.4,-1.4,-1.3,89.1,1.535,100,25.0,2.0,0.0,0.0,,10.2,95.8,1019.8,70.0,15.3,3.1,0.3,0,
reykjavik,2019-11-30,3.1,0.0,1.8,1.9,-3.6,-0.5,-0.1,87.3,1.526,100,37.5,2.0,0.0,0.0,,12.0,154.1,1020.8,71.6,16.3,1.7,0.0,0,
reykjavik,2019-12-01,7.2,2.3,4.2,4.6,-0.9,1.3,1.8,84.5,1.702,100,33.33,1.0,0.0,0.0,,29.1,112.7,1017.7,75.8,15.4,1.3,0.0,0,
reykjavik,2019-12-02,9.3,6.7,8.3,6.1,3.6,5.0,5.8,84.0,7.154,100,29.17,1.0,0.0,0.0,76.0,41.6,159.0,998.5,85.2,11.3,0.5,0.0,0,
reykjavik,2019-12-03,8.7,1.9,5.9,4.5,-3.4,2.1,3.4,84.0,4.849,100,37.5,2.0,0.0,0.0,55.4,42.9,197.2,981.2,85.5,8.9,0.9,0.0,0,
reykjavik,2019-12-04,2.3,-1.9,-0.4,-1.7,-7.4,-4.6,-2.3,86.9,5.351,100,37.5,2.0,6.5,3.3,72.4,30.9,187.6,975.5,73.4,12.6,1.8,0.1,0,
reykjavik,2019-12-05,1.8,-5.7,-2.4,-0.4,-7.8,-4.1,-4.8,83.9,2.464,100,20.83,2.0,1.5,7.1,57.6,36.7,275.8,984.2,50.6,15.8,4.0,0.3,0,
reykjavik,2019-12-06,0.0,-6.5,-2.8,-2.0,-10.0,-6.2,-6.6,75.0,0.071,100,8.33,3.0,0.6,5.4,,23.1,56.8,996.5,35.4,20.0,5.0,0.4,0,
reykjavik,2019-12-07,0.9,-3.3,-1.2,-3.4,-10.1,-7.2,-10.0,51.9,0.107,100,4.17,2.0,0.4,5.7,57.6,34.5,62.7,991.2,61.8,16.9,0.8,0.0,0,
reykjavik,2019-12-08,2.9,-5.5,-1.5,2.7,-8.4,-4.9,-7.5,63.6,0.035,100,4.17,3.0,3.2,6.1,63.0,40.9,33.9,994.7,36.8,17.3,4.6,0.3,0,
reykjavik,2019-12-09,1.2,-2.9,-0.1,-1.9,-7.6,-5.0,-2.7,83.3,7.858,100,29.17,2.0,2.5,9.9,50.0,31.6,89.9,992.7,65.8,11.7,1.7,0.1,0,
reykjavik,2019-12-10,2.0,-2.0,-0.4,0.0,-11.4,-6.0,-2.1,88.2,0.8290000000000001,100,25.0,2.0,0.4,10.7,116.6,59.3,339.4,970.1,75.9,9.7,1.9,0.2,0,
reykjavik,2019-12-11,0.0,-2.8,-1.5,-3.9,-12.2,-9.0,-5.1,77.1,1.087,100,29.17,2.0,0.6,10.3,89.0,54.8,348.4,983.4,74.2,11.4,2.3,0.3,0,
reykjavik,2019-12-12,-1.0,-5.1,-2.5,-4.0,-8.1,-6.5,-9.0,61.1,0.0,0,0.0,,0.4,10.5,63.0,25.0,54.1,987.3,28.5,16.8,3.6,0.3,0,
reykjavik,2019-12-13,-4.9,-10.0,-6.8,-9.4,-15.5,-12.0,-13.7,58.5,0.0,0,0.0,,0.6,9.3,,25.9,78.1,988.2,32.7,19.7,3.3,0.3,0,
reykjavik,2019-12-14,-3.0,-9.6,-7.0,-6.8,-12.8,-10.9,-13.9,58.1,0.0,0,0.0,,0.4,9.9,,23.6,55.0,988.9,28.8,18.6,3.7,0.3,0,
reykjavik,2019-12-15,1.0,-3.9,-1.5,-2.5,-9.7,-4.6,-6.5,69.0,0.035,100,4.17,2.0,0.0,9.8,37.1,27.1,3.1,994.0,63.4,17.1,2.7,0.3,0,
reykjavik,2019-12-16,3.8,-4.4,-0.6,1.8,-7.5,-3.1,-7.2,61.7,0.0,0,0.0,,0.6,9.3,76.0,23.7,67.3,1004.1,35.8,20.0,1.6,0.1,0,
reykjavik,2019-12-17,0.9,-1.8,-0.1,-1.8,-6.8,-4.7,-6.9,60.4,0.0,0,0.0,,0.4,9.7,66.6,33.8,30.5,1007.1,39.6,19.1,2.3,0.3,0,
reykjavik,2019-12-18,1.0,-3.1,-0.4,-2.3,-6.3,-4.1,-9.0,52.4,0.0,0,0.0,,0.0,9.1,,28.0,63.8,1004.8,55.1,18.0,1.3,0.0,0,
reykjavik,2019-12-19,1.6,-1.0,0.1,-0.9,-5.5,-4.0,-7.2,58.0,0.0,0,0.0,,0.0,9.0,70.6,27.1,16.3,999.3,47.2,17.1,2.7,0.3,0,
reykjavik,2019-12-20,4.9,0.7,3.4,3.8,-5.3,-0.2,-4.0,59.1,0.382,100,29.17,2.0,0.0,8.8,61.2,29.6,66.1,990.4,68.2,16.2,2.6,0.3,0,
reykjavik,2019-12-21,4.3,0.8,2.6,2.0,-5.6,-1.7,-4.6,59.5,0.248,100,8.33,1.0,0.0,8.1,70.6,35.3,25.8,986.6,76.3,19.0,1.7,0.1,0,
reykjavik,2019-12-22,2.0,-0.5,0.9,1.8,-7.3,-2.9,-5.0,64.8,0.0,0,0.0,,0.0,8.0,74.2,44.1,25.6,989.8,55.5,20.8,1.1,0.0,0,
reykjavik,2019-12-23,1.0,-1.6,0.0,1.0,-3.5,-0.2,-4.4,72.1,0.071,100,8.33,2.0,0.6,8.2,,5.4,112.8,998.2,80.7,18.3,1.3,0.0,0,
reykjavik,2019-12-24,2.3,-1.5,0.3,0.5,-3.4,-0.7,-1.7,86.7,0.77,100,25.0,2.0,0.4,8.9,,23.4,247.0,1004.8,76.6,13.2,1.4,0.0,0,
reykjavik,2019-12-25,2.0,-1.2,0.6,-1.6,-5.3,-3.0,-3.5,74.2,0.518,100,25.0,2.0,0.0,9.0,,22.0,193.2,1018.0,74.8,15.9,3.1,0.3,0,
reykjavik,2019-12-26,3.9,-2.6,1.8,1.5,-6.2,-1.9,-3.5,69.3,3.895,100,25.0,2.0,0.0,3.4,50.0,33.9,79.8,1009.0,90.1,16.6,0.4,0.0,0,
reykjavik,2019-12-27,6.9,3.3,5.0,4.0,-2.0,1.6,3.0,87.2,14.758,100,37.5,1.0,0.0,0.0,59.4,37.1,138.1,988.0,77.1,10.6,0.9,0.0,0,
reykjavik,2019-12-28,5.3,1.9,3.6,3.7,-0.9,0.9,1.7,87.5,11.789000000000001,100,37.5,1.0,0.0,0.0,,20.7,90.8,994.4,73.5,13.2,0.9,0.0,0,
reykjavik,2019-12-29,4.9,1.9,3.4,2.3,-3.1,-0.6,-0.2,77.6,1.801,100,20.83,1.0,0.0,0.0,51.8,29.0,16.9,985.3,70.2,15.6,1.1,0.0,0,
reykjavik,2019-12-30,3.2,-0.1,1.8,1.7,-2.5,-0.9,-1.4,79.5,0.39299999999999996,100,16.67,2.0,0.0,0.0,,23.3,205.7,1009.3,71.3,14.7,1.5,0.0,0,
reykjavik,2019-12-31,6.3,3.0,5.0,3.6,-0.6,1.2,3.1,88.0,13.032,100,41.67,1.0,0.0,0.0,61.2,37.6,187.7,997.1,82.9,9.5,1.1,0.0,0,
reykjavik,2020-01-01,5.2,-1.1,2.1,0.5,-8.0,-3.4,-0.3,84.1,4.823,100,66.67,2.0,0.0,0.0,74.2,32.2,208.4,980.1,73.0,10.4,1.1,0.0,0,
reykjavik,2020-01-02,0.8,-5.3,-2.5,-4.9,-14.3,-8.5,-5.9,78.4,4.361000000000001,100,50.0,2.0,7.0,2.9,87.1,44.7,268.3,977.9,71.8,9.8,1.9,0.1,0,
reykjavik,2020-01-03,-3.2,-9.0,-5.6,-8.6,-15.0,-11.7,-10.6,68.4,4.3580000000000005,100,16.67,3.0,3.0,8.2,66.6,44.2,321.7,1006.4,75.7,10.9,2.8,0.3,0,
reykjavik,2020-01-04,5.2,-6.6,0.9,0.3,-11.6,-5.4,-2.7,77.8,5.559,100,33.33,2.0,0.0,3.0,100.1,61.6,123.2,997.1,84.7,8.2,0.5,0.0,0,
reykjavik,2020-01-05,4.0,2.0,2.8,0.0,-4.5,-2.2,-0.7,77.6,1.425,100,37.5,1.0,0.0,0.0,81.7,40.5,190.7,983.6,70.8,10.0,2.9,0.3,0,
reykjavik,2020-01-06,5.0,1.0,2.5,3.9,-4.6,-2.3,-0.6,80.2,3.861,100,29.17,2.0,2.0,1.3,66.6,37.5,278.4,968.8,74.8,10.1,2.2,0.2,0,
reykjavik,2020-01-07,3.8,-2.2,0.9,-0.4,-11.8,-6.1,-2.1,81.2,2.072,100,33.33,2.0,0.0,1.8,105.5,65.4,201.9,954.9,79.2,7.5,2.2,0.2,0,
reykjavik,2020-01-08,0.7,-2.9,-0.8,-4.9,-12.3,-8.5,-5.1,74.4,2.4130000000000003,100,37.5,2.0,0.0,1.1,100.1,70.3,246.0,978.4,73.2,8.7,2.0,0.2,0,
reykjavik,2020-01-09,0.0,-4.0,-2.2,-7.6,-13.6,-10.1,-4.8,82.8,3.543,100,41.67,2.0,4.4,2.5,92.5,55.5,226.2,982.2,69.1,6.5,1.8,0.0,0,
reykjavik,2020-01-10,4.9,-1.9,1.6,-0.1,-8.4,-3.9,-0.5,86.0,11.989,100,45.83,2.0,2.6,2.6,81.7,51.0,115.1,968.8,75.3,9.4,0.4,0.0,0,
reykjavik,2020-01-11,3.1,-4.1,-0.3,-2.7,-9.9,-6.2,-3.8,77.7,0.813,100,25.0,2.0,0.0,0.0,101.9,56.1,216.0,965.4,62.6,12.3,2.8,0.2,0,
reykjavik,2020-01-12,-0.8,-4.3,-2.7,-8.0,-11.6,-9.4,-4.4,88.2,8.469,100,33.33,2.0,6.8,3.1,101.9,38.4,73.3,972.7,76.5,7.3,3.2,0.3,0,
reykjavik,2020-01-13,1.1,-1.9,-0.1,-2.9,-8.5,-5.8,-4.8,72.0,1.4680000000000002,100,16.67,2.0,2.3,8.2,103.7,53.7,58.9,971.3,72.2,14.2,3.0,0.2,0,
reykjavik,2020-01-14,2.1,1.0,1.8,-2.3,-7.4,-4.6,-4.1,65.0,0.003,100,8.33,2.0,0.0,6.9,87.0,61.2,21.1,964.1,70.7,14.4,6.9,0.6,1,
reykjavik,2020-01-15,2.8,-1.5,0.9,0.5,-7.4,-2.9,-3.9,70.8,0.073,100,16.67,2.0,0.0,5.9,100.0,64.4,25.2,973.6,52.6,16.3,7.2,0.6,1,
reykjavik,2020-01-16,3.1,1.1,2.4,2.0,-3.3,-1.4,-1.4,76.5,0.836,100,20.83,2.0,0.6,5.3,40.7,26.4,127.4,984.4,68.8,16.3,2.7,0.3,0,
reykjavik,2020-01-17,1.8,-2.7,-0.5,-0.4,-6.0,-3.3,-2.5,86.3,1.033,100,25.0,2.0,0.9,5.5,,21.9,255.9,1000.7,59.3,13.9,5.6,0.4,0,
reykjavik,2020-01-18,3.9,-3.4,-0.9,-0.9,-6.8,-3.8,-3.0,85.4,0.428,100,12.5,2.0,0.4,2.2,70.6,37.6,111.8,1012.3,64.2,15.4,7.8,0.7,1,
reykjavik,2020-01-19,7.9,3.1,5.5,2.9,-3.0,-0.1,2.2,79.6,13.102,100,58.33,1.0,0.0,0.0,92.5,57.6,185.1,994.4,70.5,10.7,2.9,0.3,0,
reykjavik,2020-01-20,2.9,-0.9,1.2,-1.2,-9.7,-5.3,-2.3,77.8,1.035,100,37.5,2.0,1.0,0.6,98.2,56.5,227.4,1007.4,72.3,11.0,4.9,0.4,0,
reykjavik,2020-01-21,5.9,0.7,2.2,2.3,-5.7,-1.8,0.0,85.4,2.281,100,45.83,2.0,0.0,0.4,61.2,35.8,172.5,1019.8,75.3,12.9,3.0,0.2,0,
reykjavik,2020-01-22,8.2,0.0,5.0,3.9,-6.9,-0.4,2.1,81.9,6.827999999999999,100,54.17,2.0,0.0,0.0,92.5,51.9,195.0,1004.7,78.7,11.7,5.7,0.4,1,
reykjavik,2020-01-23,0.1,-1.7,-0.7,-7.9,-11.0,-9.2,-4.3,76.8,6.069,100,45.83,2.0,2.0,1.3,100.1,72.4,242.7,996.3,67.7,7.9,6.3,0.5,0,
reykjavik,2020-01-24,1.8,-0.8,0.3,-1.9,-7.4,-4.9,-4.3,71.9,0.498,100,20.83,2.0,1.9,2.6,81.7,40.5,237.5,997.9,80.8,11.6,2.9,0.2,0,
reykjavik,2020-01-25,3.9,-0.3,2.0,0.9,-6.8,-3.4,-0.9,81.0,5.305,100,33.33,2.0,1.2,2.3,68.4,43.4,89.7,976.3,76.3,11.1,6.2,0.4,1,
reykjavik,2020-01-26,3.0,0.9,1.9,-1.1,-5.0,-2.7,-1.9,76.3,0.565,100,16.67,2.0,1.0,1.6,46.4,42.3,84.7,968.2,69.2,13.4,6.8,0.5,0,
reykjavik,2020-01-27,1.9,-1.0,0.5,-1.2,-6.1,-4.1,-3.5,75.4,1.1640000000000001,100,29.17,2.0,0.0,2.0,,25.7,85.6,969.0,62.0,14.5,7.4,0.8,0,
reykjavik,2020-01-28,2.0,-3.7,-0.3,-0.1,-7.0,-4.2,-3.9,77.1,3.502,100,25.0,2.0,5.9,5.3,,27.7,89.3,982.5,58.6,15.1,6.1,0.5,0,
reykjavik,2020-01-29,-0.2,-5.5,-3.0,-0.2,-8.5,-5.5,-7.9,69.0,0.0,0,0.0,,0.0,6.1,,14.4,91.9,987.5,14.0,18.7,20.0,1.6,1,
reykjavik,2020-01-30,0.8,-6.1,-1.7,0.2,-9.5,-4.4,-5.2,77.3,0.0,0,0.0,,0.6,6.2,,18.9,20.9,986.3,25.3,19.1,19.8,1.7,1,
reykjavik,2020-01-31,1.2,-4.6,-0.6,-1.2,-7.7,-4.4,-5.1,72.1,0.035,100,4.17,3.0,0.4,6.9,,31.2,16.8,987.6,36.5,20.3,20.2,1.8,1,
reykjavik,2020-02-01,-0.7,-6.0,-4.3,-0.7,-9.3,-5.8,-8.6,72.0,0.036000000000000004,100,4.17,3.0,0.0,7.0,,10.7,107.0,993.7,55.7,20.4,18.5,1.5,1,
reykjavik,2020-02-02,-0.2,-4.9,-2.3,-4.7,-9.6,-6.9,-7.2,69.8,0.0,0,0.0,,0.0,7.0,,19.7,79.4,994.4,58.5,20.1,6.4,0.5,0,
reykjavik,2020-02-03,1.5,-1.1,0.4,1.0,-6.0,-2.5,-3.5,75.9,0.222,100,20.83,2.0,0.0,7.0,40.7,21.8,85.1,996.6,74.5,15.3,7.6,0.6,0,
reykjavik,2020-02-04,6.1,-0.8,2.7,2.0,-3.4,-0.8,0.7,86.8,2.1519999999999997,100,20.83,1.0,0.0,2.6,,35.8,153.4,1007.5,76.4,13.5,2.6,0.2,0,
reykjavik,2020-02-05,7.2,6.0,6.5,3.2,0.9,2.0,4.9,89.4,5.612,100,37.5,1.0,0.0,0.0,66.6,38.9,181.3,1000.3,85.9,7.2,2.2,0.0,0,
reykjavik,2020-02-06,8.9,5.1,6.5,3.6,-0.1,1.7,2.8,77.5,0.591,100,20.83,1.0,0.0,0.0,100.0,63.4,165.0,996.5,73.3,11.1,24.1,2.1,1,
reykjavik,2020-02-07,7.9,3.8,6.3,3.4,-1.5,1.3,3.0,80.0,6.29,100,58.33,1.0,0.0,0.0,94.7,52.2,132.3,978.2,77.8,10.2,7.7,0.7,0,
reykjavik,2020-02-08,3.9,0.0,2.2,-0.8,-5.7,-2.7,-1.8,75.4,5.785,100,45.83,2.0,1.6,0.8,63.0,30.6,133.9,965.6,66.7,12.9,8.2,0.6,0,
reykjavik,2020-02-09,-0.9,-4.6,-2.3,-2.0,-7.3,-5.2,-5.4,79.3,1.43,100,8.33,2.0,3.3,3.4,59.4,19.7,88.7,958.5,68.9,20.3,7.9,0.6,0,
reykjavik,2020-02-10,2.0,-3.5,-0.2,-3.6,-8.1,-6.5,-3.9,76.3,0.17600000000000002,100,16.67,2.0,0.0,1.3,76.0,45.3,339.1,964.6,70.3,18.4,26.1,2.3,1,
reykjavik,2020-02-11,1.9,-5.8,-0.9,-2.6,-7.7,-5.6,-7.0,63.7,0.107,100,12.5,2.0,0.0,0.0,,38.8,9.3,984.2,53.8,18.3,32.0,2.8,2,
reykjavik,2020-02-12,-2.1,-7.9,-5.0,-5.2,-12.0,-8.1,-11.0,63.0,0.035,100,4.17,3.0,0.0,0.0,,18.4,91.2,995.3,66.3,18.1,10.8,1.1,0,
reykjavik,2020-02-13,-0.2,-4.5,-3.1,-7.6,-11.8,-10.0,-10.1,58.5,0.07,100,8.33,2.0,0.0,0.0,77.8,49.1,78.1,997.4,70.5,16.6,6.7,0.6,0,
reykjavik,2020-02-14,5.0,-0.3,2.1,0.0,-9.2,-5.0,-1.0,79.8,3.998,100,54.17,2.0,0.0,0.0,113.2,65.3,97.1,958.7,88.2,9.0,8.1,0.6,1,
reykjavik,2020-02-15,4.9,0.2,1.9,-0.2,-5.6,-3.6,-3.4,68.6,1.7180000000000002,100,29.17,2.0,0.0,0.0,83.5,51.4,43.8,954.7,77.6,13.9,15.2,1.3,1,
reykjavik,2020-02-16,4.6,1.9,3.4,2.8,-4.9,-0.8,-3.1,63.0,0.035,100,4.17,2.0,0.0,0.0,53.6,41.1,14.9,949.8,63.7,17.7,25.9,2.1,1,
reykjavik,2020-02-17,4.6,-0.2,2.6,2.1,-5.4,-1.3,-3.4,65.4,0.16899999999999998,100,16.67,2.0,0.0,0.0,75.9,45.0,10.4,974.8,53.5,17.3,45.6,3.9,2,
reykjavik,2020-02-18,3.9,-1.9,0.2,2.0,-4.5,-1.6,-4.3,72.2,0.17800000000000002,100,8.33,2.0,0.0,0.0,,15.1,174.1,991.0,66.6,15.7,19.0,1.6,1,
reykjavik,2020-02-19,1.1,-2.7,-0.9,-1.9,-10.4,-6.1,-4.0,80.5,0.772,100,20.83,2.0,0.0,0.0,74.2,47.0,33.5,981.9,68.3,11.6,8.8,0.7,0,
reykjavik,2020-02-20,2.1,-0.1,1.2,0.7,-5.7,-3.2,-2.8,74.7,0.98,100,16.67,2.0,0.0,0.0,53.6,38.4,15.7,966.5,71.6,15.0,32.6,2.8,2,
reykjavik,2020-02-21,3.2,-0.9,0.9,1.8,-5.7,-2.5,-6.0,60.5,0.0,0,0.0,,0.0,0.0,,22.4,42.7,963.1,85.3,20.8,16.8,1.4,1,
reykjavik,2020-02-22,1.2,-2.9,-1.2,-0.9,-6.8,-3.5,-5.6,72.4,0.0,0,0.0,,0.0,0.0,,25.7,68.2,978.8,61.3,17.7,44.8,3.8,2,
