address,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
reykjavik,2021-01-28,-1.0,-6.0,-3.8,-2.9,-10.7,-7.9,-10.6,59.5,0.106,100,12.5,3.0,0.0,0.0,,23.8,87.0,1012.1,48.1,13.5,16.5,1.4,1,
reykjavik,2021-01-29,2.0,-6.0,-1.2,1.9,-9.6,-3.5,-6.6,67.2,0.17600000000000002,100,16.67,2.0,0.0,0.0,,11.9,77.5,1011.1,67.3,21.1,13.1,1.1,1,
reykjavik,2021-01-30,0.2,-6.1,-2.3,-0.8,-12.0,-4.3,-6.7,71.8,0.17600000000000002,100,20.83,2.0,0.0,0.0,,15.6,78.5,1014.1,74.9,19.6,8.2,0.7,0,
reykjavik,2021-01-31,-1.1,-6.9,-3.3,-5.8,-13.1,-9.0,-9.0,65.7,0.248,100,20.83,3.0,0.0,0.0,,27.9,74.1,1009.2,82.5,12.1,15.1,1.2,1,
reykjavik,2021-02-01,0.8,-4.5,-2.6,-4.2,-10.4,-7.8,-9.3,60.2,0.07,100,8.33,2.0,0.0,0.0,,23.8,79.1,1008.2,69.1,16.6,19.4,1.8,1,
reykjavik,2021-02-02,2.1,-0.1,1.0,-3.3,-6.3,-4.6,-7.2,54.7,0.107,100,12.5,2.0,0.0,0.0,48.2,31.4,85.1,1007.1,77.7,16.3,8.0,0.7,0,
reykjavik,2021-02-03,2.8,-0.1,1.1,-1.7,-5.9,-4.1,-6.9,55.5,0.07,100,8.33,2.0,0.0,0.0,64.8,29.6,88.6,1014.5,77.4,15.6,17.3,1.5,1,
reykjavik,2021-02-04,3.1,0.0,1.9,-2.7,-5.7,-3.8,-4.9,61.3,0.109,100,16.67,2.0,0.0,0.0,64.8,36.8,110.6,1021.9,83.2,17.6,7.9,0.6,0,
reykjavik,2021-02-05,3.9,0.3,2.5,-1.6,-4.8,-2.8,-3.8,63.5,0.107,100,16.67,1.0,0.0,0.0,68.4,38.8,105.9,1022.3,72.1,14.8,6.3,0.5,0,
reykjavik,2021-02-06,3.9,1.0,2.0,-1.7,-4.6,-3.3,-5.6,57.4,0.07,100,8.33,2.0,0.0,0.0,55.4,34.5,84.9,1026.7,55.8,16.3,32.4,2.7,2,
reykjavik,2021-02-07,3.1,0.8,1.9,0.8,-4.9,-2.6,-8.3,46.9,0.107,100,12.5,2.0,0.0,0.0,42.5,28.0,81.7,1026.9,30.5,23.7,23.5,2.1,1,
reykjavik,2021-02-08,4.1,0.0,2.3,-0.3,-3.8,-2.2,-6.1,54.2,0.107,100,12.5,2.0,0.0,0.0,,25.7,78.4,1026.5,63.1,21.7,37.6,3.3,2,
reykjavik,2021-02-09,1.3,-1.3,0.2,-1.1,-5.3,-3.8,-6.9,59.4,0.071,100,8.33,2.0,0.0,0.0,,19.7,78.2,1026.7,79.3,18.1,6.8,0.5,0,
reykjavik,2021-02-10,3.0,-1.0,1.0,2.9,-5.7,-2.7,-1.1,85.8,9.289,100,37.5,2.0,0.0,0.0,44.6,34.9,120.1,1021.2,83.7,8.7,16.6,1.5,1,
reykjavik,2021-02-11,3.1,0.9,2.4,3.0,-4.8,-2.7,-0.8,79.6,0.9,100,37.5,2.0,0.0,0.0,53.6,46.8,107.7,1014.9,93.8,10.0,12.2,1.2,1,
reykjavik,2021-02-12,5.0,2.0,3.5,0.0,-3.9,-2.1,-1.8,67.9,4.1,100,54.17,1.0,0.0,0.0,216.0,48.7,87.2,1020.4,87.6,10.1,17.0,1.4,1,
reykjavik,2021-02-13,6.1,4.0,5.3,0.9,-2.1,-0.5,-0.9,64.2,0.035,100,4.17,1.0,0.0,0.0,94.7,64.5,107.4,1006.3,90.9,12.9,8.4,0.5,0,
reykjavik,2021-02-14,7.9,4.7,5.8,4.4,-0.9,1.3,0.7,70.0,0.36700000000000005,100,20.83,1.0,0.0,0.0,66.6,41.8,85.5,983.6,88.0,14.4,20.6,1.8,1,
reykjavik,2021-02-15,6.2,3.2,4.8,5.1,-0.3,1.8,2.3,83.9,3.65,100,37.5,1.0,0.0,0.0,,33.2,160.2,977.7,82.1,17.6,21.4,1.7,1,
reykjavik,2021-02-16,5.9,1.9,3.8,4.5,-0.4,1.2,1.2,83.4,0.564,100,20.83,1.0,0.0,0.0,,19.4,126.6,985.3,53.7,15.9,25.3,2.1,1,
reykjavik,2021-02-17,2.8,1.2,1.9,2.0,-2.0,0.4,0.5,90.0,1.149,100,25.0,2.0,0.0,0.0,,15.6,315.7,979.9,95.2,10.5,13.0,1.1,1,
reykjavik,2021-02-18,3.2,0.1,1.9,3.1,-2.8,0.2,0.3,89.7,2.373,100,25.0,2.0,0.0,0.0,,20.2,182.9,982.5,86.5,15.0,24.8,2.1,1,
reykjavik,2021-02-19,4.9,-0.1,1.7,2.5,-4.1,-1.1,-3.8,66.9,0.071,100,4.17,2.0,0.0,0.0,,16.9,71.0,986.4,68.5,14.6,26.9,2.3,1,
reykjavik,2021-02-20,6.8,-2.0,3.2,3.2,-3.3,0.0,-0.6,76.0,2.78,100,20.83,1.0,0.0,0.0,,29.5,95.2,984.8,82.9,11.3,24.7,2.1,1,
reykjavik,2021-02-21,4.3,1.0,2.6,1.9,-2.5,0.1,-1.3,75.7,0.2,100,8.33,1.0,0.0,0.0,,27.7,32.0,979.7,87.3,13.6,16.6,1.3,1,
reykjavik,2021-02-22,3.9,-0.8,1.8,3.9,-3.2,0.6,0.0,88.0,0.205,100,16.67,2.0,0.0,0.0,,12.2,82.2,990.5,77.5,13.4,45.7,3.9,2,
reykjavik,2021-02-23,6.1,0.7,3.2,3.7,-3.5,-0.4,-2.1,69.6,0.14300000000000002,100,20.83,2.0,0.0,0.0,51.8,33.2,68.6,984.6,78.8,15.3,20.4,1.8,1,
reykjavik,2021-02-24,4.5,-0.7,3.1,4.5,-1.4,1.6,-1.5,71.9,0.042,100,8.33,2.0,0.0,0.0,,19.8,66.4,985.0,51.0,15.3,49.4,4.2,2,
reykjavik,2021-02-25,4.4,-0.9,2.2,1.6,-5.0,-0.9,-0.8,81.0,0.25,100,25.0,2.0,0.0,0.0,83.5,44.7,90.7,998.7,80.3,17.4,16.5,1.4,1,
reykjavik,2021-02-26,8.1,5.2,7.1,7.2,-0.4,3.4,4.3,82.3,6.142,100,45.83,1.0,0.0,0.0,81.7,49.9,162.8,994.5,90.7,9.9,34.4,2.9,1,
reykjavik,2021-02-27,8.1,3.9,6.5,3.6,-1.9,1.4,3.5,81.3,8.64,100,58.33,1.0,0.0,0.0,77.8,46.9,194.0,1001.5,93.0,8.9,19.9,1.7,1,
reykjavik,2021-02-28,4.1,0.7,2.6,-1.1,-6.0,-3.2,-0.8,78.6,3.8939999999999997,100,41.67,2.0,0.0,0.0,101.9,46.5,214.2,1009.6,83.3,10.1,42.3,3.6,2,
reykjavik,2021-03-01,4.4,1.9,3.3,3.0,-2.6,0.2,0.0,79.5,0.7440000000000001,100,25.0,1.0,0.0,0.0,64.8,23.8,199.3,1019.7,90.7,14.4,38.6,3.3,2,
reykjavik,2021-03-02,6.7,3.0,5.0,6.7,-1.5,2.3,2.6,84.5,6.914,100,33.33,1.0,0.0,0.0,,20.5,82.4,1022.5,96.8,12.7,17.0,1.5,1,
reykjavik,2021-03-03,5.9,3.7,4.7,3.0,-0.5,1.0,1.5,79.7,2.2430000000000003,100,16.67,1.0,0.0,0.0,59.4,26.4,93.3,1033.9,91.0,15.4,28.2,2.4,1,
reykjavik,2021-03-04,5.2,2.9,4.0,5.0,-0.7,1.7,1.5,84.1,0.37799999999999995,100,20.83,1.0,0.0,0.0,,15.4,75.9,1034.7,94.5,12.9,42.2,3.6,2,
reykjavik,2021-03-05,7.2,3.1,5.2,4.2,-0.3,2.3,2.3,81.7,0.336,100,16.67,1.0,0.0,0.0,,19.7,121.9,1024.5,92.8,12.3,45.7,3.8,3,
reykjavik,2021-03-06,5.9,2.9,4.2,5.1,0.8,2.9,1.9,85.2,0.802,100,20.83,1.0,0.0,0.0,,13.3,190.2,1022.4,94.7,9.6,54.1,4.6,2,
reykjavik,2021-03-07,7.9,1.3,4.0,5.4,-1.0,2.3,1.2,82.9,0.2,100,8.33,2.0,0.0,0.0,,28.6,100.0,1017.7,64.2,15.7,83.5,7.2,3,
reykjavik,2021-03-08,6.8,2.0,4.7,3.0,-1.4,0.8,1.7,81.0,2.8710000000000004,100,12.5,1.0,0.0,0.0,70.6,42.9,154.6,1004.3,87.0,11.1,64.7,5.6,3,
reykjavik,2021-03-09,4.1,-1.0,1.8,3.9,-4.3,-0.7,-1.2,80.9,0.145,100,20.83,2.0,0.0,0.0,,23.7,31.1,993.1,77.4,21.6,42.3,3.5,2,
reykjavik,2021-03-10,3.0,-2.1,-0.8,0.5,-11.8,-7.8,-4.4,76.8,2.293,100,33.33,2.0,0.0,0.0,88.9,64.8,12.6,973.6,98.2,11.8,38.2,3.2,2,
reykjavik,2021-03-11,3.0,-3.3,-1.3,-1.3,-12.6,-8.5,-5.5,73.9,0.297,100,37.5,2.0,0.0,0.0,87.1,56.9,355.3,971.3,89.1,14.8,66.8,5.7,3,
reykjavik,2021-03-12,3.9,-1.8,1.9,2.4,-5.5,-1.9,-4.2,64.7,0.071,100,8.33,2.0,0.0,0.0,63.0,34.3,23.3,979.0,85.0,14.0,90.0,7.9,4,
reykjavik,2021-03-13,-1.0,-5.1,-2.1,-2.5,-9.3,-7.0,-7.6,66.6,0.105,100,12.5,2.0,0.0,0.0,48.2,35.3,10.2,992.1,42.5,21.6,107.7,9.3,4,
reykjavik,2021-03-14,3.1,-6.7,-1.1,1.8,-9.5,-3.2,-7.4,63.2,0.106,100,8.33,2.0,0.0,0.0,,25.9,86.0,1002.8,56.5,12.3,82.7,7.0,4,
reykjavik,2021-03-15,6.9,2.1,4.3,2.8,-2.7,-0.2,1.3,80.7,2.003,100,37.5,1.0,0.0,0.0,87.1,37.6,101.9,1004.9,91.5,14.2,11.0,0.8,0,
reykjavik,2021-03-16,7.1,3.0,5.2,5.2,-1.2,1.9,2.8,84.8,2.8310000000000004,100,37.5,1.0,0.0,0.0,57.6,24.2,174.1,1016.6,89.5,9.7,17.2,1.5,1,
reykjavik,2021-03-17,9.6,7.0,8.1,7.5,3.6,5.2,5.9,85.8,10.409,100,41.67,1.0,0.0,0.0,,23.2,161.9,1023.0,93.4,11.2,27.6,2.2,1,
reykjavik,2021-03-18,9.3,7.1,8.3,7.0,4.0,5.2,6.2,87.1,1.0759999999999998,100,20.83,1.0,0.0,0.0,,27.1,168.8,1026.2,97.1,11.6,9.9,0.7,0,
reykjavik,2021-03-19,8.1,3.0,6.9,6.2,-0.8,3.1,5.2,88.8,2.865,100,58.33,1.0,0.0,0.0,66.6,35.8,204.5,1018.1,97.8,8.7,11.0,0.8,0,
reykjavik,2021-03-20,5.1,2.7,3.9,0.9,-1.9,-0.4,0.3,77.4,2.255,100,33.33,1.0,0.0,0.0,59.4,37.1,229.7,1022.3,99.1,11.4,25.3,2.2,1,
reykjavik,2021-03-21,8.0,5.0,6.5,3.7,0.0,1.8,3.4,80.7,0.27,100,12.5,1.0,0.0,0.0,57.6,40.5,186.5,1005.6,97.4,8.8,37.9,3.2,2,
reykjavik,2021-03-22,7.0,0.2,2.7,1.9,-6.8,-3.5,-0.9,78.1,8.918,100,54.17,2.0,0.0,0.0,88.9,48.3,209.0,989.1,72.7,9.7,71.0,6.0,3,
reykjavik,2021-03-23,3.0,-0.9,1.2,1.0,-5.5,-2.8,-2.3,78.0,0.755,100,25.0,2.0,0.0,0.0,,35.3,200.4,986.3,65.4,10.7,67.8,5.8,2,
reykjavik,2021-03-24,2.9,-1.1,0.5,-1.0,-5.7,-3.2,-2.6,80.8,1.838,100,33.33,2.0,2.9,1.3,,35.0,216.7,987.9,78.0,12.7,77.8,6.6,3,
reykjavik,2021-03-25,1.1,-3.0,-1.4,0.2,-11.6,-5.2,-4.7,79.3,2.036,100,12.5,2.0,1.2,1.3,72.4,42.5,19.3,983.6,88.9,14.9,46.6,3.9,2,
reykjavik,2021-03-26,-3.2,-8.0,-4.6,-8.9,-13.5,-11.7,-8.8,72.9,0.20600000000000002,100,16.67,3.0,0.0,0.0,72.4,50.3,8.8,986.6,72.4,13.0,105.8,9.3,3,
reykjavik,2021-03-27,2.0,-9.2,-4.4,-5.3,-17.3,-11.6,-11.4,58.9,0.426,100,20.83,2.0,0.0,0.0,79.6,49.9,73.7,983.2,85.5,17.4,26.7,2.3,1,
reykjavik,2021-03-28,2.3,-1.9,0.1,0.6,-7.9,-3.5,-2.6,82.6,1.474,100,33.33,2.0,4.9,2.7,,32.4,86.9,972.0,77.8,12.6,84.3,7.3,3,
reykjavik,2021-03-29,1.2,-3.0,-0.9,-0.2,-9.5,-5.8,-6.5,66.5,0.478,100,20.83,2.0,0.0,1.3,,36.3,2.7,993.6,48.6,20.5,100.4,8.7,4,
reykjavik,2021-03-30,4.9,-4.9,0.1,3.6,-7.9,-2.1,-7.8,57.3,0.17800000000000002,100,16.67,2.0,0.0,0.0,,16.9,12.9,1020.6,25.2,18.0,141.9,12.4,4,
reykjavik,2021-03-31,6.1,-2.7,2.2,2.3,-4.7,-0.2,-1.7,75.4,0.106,100,8.33,2.0,0.0,0.0,,23.2,207.3,1032.9,69.9,20.0,111.6,9.6,5,
reykjavik,2021-04-01,5.1,4.0,4.5,2.5,-0.5,1.1,2.7,88.1,0.364,100,20.83,1.0,0.0,0.0,,23.4,236.0,1032.1,100.0,8.4,71.0,6.2,3,
reykjavik,2021-04-02,5.9,3.2,4.4,3.1,0.7,1.8,1.4,80.8,0.205,100,12.5,1.0,0.0,0.0,,17.4,226.0,1036.1,100.0,13.9,77.9,6.5,2,
reykjavik,2021-04-03,6.2,2.8,5.2,2.2,-3.1,0.6,3.2,87.3,4.152,100,37.5,1.0,0.0,0.0,63.0,42.1,228.7,1021.0,97.7,9.7,81.8,7.1,3,
reykjavik,2021-04-04,1.8,-8.3,-4.4,-5.0,-16.1,-12.0,-10.6,62.4,0.625,100,33.33,2.0,1.0,0.6,74.2,45.7,340.6,1027.0,73.6,11.3,139.2,11.9,5,
reykjavik,2021-04-05,-3.9,-9.0,-6.0,-4.1,-16.6,-11.3,-11.9,63.9,0.319,100,25.0,3.0,0.0,0.4,,28.0,40.3,1038.0,75.6,16.3,123.2,10.4,4,
reykjavik,2021-04-06,-1.2,-6.3,-3.3,-3.1,-11.6,-6.4,-9.7,62.6,0.20600000000000002,100,20.83,2.0,1.0,0.6,,14.3,87.7,1032.0,62.4,20.0,105.7,9.1,4,
reykjavik,2021-04-07,0.9,-4.8,-1.9,-3.1,-10.5,-6.9,-4.5,82.8,4.7669999999999995,100,37.5,2.0,0.6,1.2,,32.2,94.4,1011.1,95.6,9.9,41.9,3.6,2,
reykjavik,2021-04-08,-1.2,-5.1,-3.6,-6.1,-13.2,-10.9,-9.4,64.6,2.7880000000000003,100,20.83,2.0,5.3,4.8,66.6,41.3,20.6,1017.3,62.9,12.3,179.1,15.6,6,
reykjavik,2021-04-09,1.1,-5.8,-2.5,-1.7,-13.2,-6.5,-8.9,62.2,0.249,100,16.67,2.0,0.0,5.8,,31.7,340.6,1025.5,43.2,18.3,127.7,11.0,4,
reykjavik,2021-04-10,3.9,-6.0,-0.8,3.6,-8.1,-2.8,-5.0,74.0,0.598,100,25.0,2.0,0.0,1.9,,13.3,107.8,1021.7,78.9,14.8,75.6,6.5,3,
reykjavik,2021-04-11,4.1,0.9,2.8,0.7,-2.4,-1.4,-0.3,80.5,2.511,100,33.33,2.0,0.0,0.0,,29.1,88.7,1014.4,95.4,12.0,32.2,2.8,1,
reykjavik,2021-04-12,9.0,3.8,5.9,6.5,0.1,3.0,0.3,67.5,0.141,100,16.67,1.0,0.0,0.0,,22.8,101.2,1024.3,66.7,13.7,93.4,8.0,3,
reykjavik,2021-04-13,9.3,3.3,6.2,7.4,0.8,4.0,1.4,71.9,0.107,100,12.5,1.0,0.0,0.0,,16.5,156.3,1026.6,79.9,14.9,137.5,11.8,4,
reykjavik,2021-04-14,9.9,5.0,6.9,7.1,2.3,4.2,3.2,77.6,0.141,100,12.5,1.0,0.0,0.0,,26.7,180.4,1021.1,91.1,17.0,88.5,7.6,3,
reykjavik,2021-04-15,9.8,7.0,8.5,6.0,2.2,4.4,5.8,83.6,8.574,100,45.83,1.0,0.0,0.0,76.0,49.6,135.7,1000.8,95.7,9.5,21.3,1.7,1,
reykjavik,2021-04-16,9.0,3.0,6.1,6.4,-3.2,1.6,2.5,77.9,2.079,100,45.83,1.0,0.0,0.0,87.1,38.7,174.4,994.7,93.1,10.1,112.7,9.5,4,
reykjavik,2021-04-17,6.3,3.0,4.6,3.1,-1.6,1.2,0.6,75.4,1.9080000000000001,100,41.67,1.0,0.0,0.0,,33.0,170.0,1004.0,95.1,11.5,59.7,5.2,2,
reykjavik,2021-04-18,5.1,0.9,2.7,0.4,-5.0,-2.4,-1.1,76.8,1.107,100,25.0,2.0,0.0,0.0,63.0,37.6,207.4,1003.2,86.9,11.6,131.5,11.5,4,
reykjavik,2021-04-19,4.0,-0.7,1.5,0.1,-7.5,-2.6,-2.3,76.3,1.3330000000000002,100,29.17,2.0,0.0,0.0,,39.4,227.7,1009.1,76.6,12.1,116.7,10.2,4,
reykjavik,2021-04-20,5.3,0.0,2.4,2.6,-5.5,-1.2,-3.8,63.7,0.528,100,16.67,2.0,0.0,0.0,,30.6,280.7,1019.5,77.5,16.8,161.0,13.8,6,
reykjavik,2021-04-21,7.0,2.1,5.1,4.6,-0.3,2.5,1.0,74.7,0.036000000000000004,100,4.17,1.0,0.0,0.0,,19.0,169.7,1019.6,96.3,13.7,95.0,8.1,3,
reykjavik,2021-04-22,8.1,5.5,7.0,4.9,2.7,3.8,3.2,76.7,1.07,100,29.17,1.0,0.0,0.0,61.2,29.1,114.5,1019.3,92.2,15.3,55.3,4.9,1,
reykjavik,2021-04-23,9.9,6.8,8.3,8.3,2.8,5.3,3.6,72.3,0.106,100,8.33,1.0,0.0,0.0,72.4,29.1,104.8,1023.7,92.5,12.4,49.6,4.2,1,
reykjavik,2021-04-24,9.9,7.4,8.4,7.2,4.1,5.3,4.9,78.5,1.069,100,16.67,1.0,0.0,0.0,48.2,27.6,112.0,1026.1,96.3,12.0,59.3,5.2,2,
reykjavik,2021-04-25,9.6,5.8,7.6,8.2,2.8,5.0,3.6,76.6,2.023,100,29.17,1.0,0.0,0.0,,29.6,68.3,1024.5,73.0,15.0,186.1,16.0,6,
reykjavik,2021-04-26,11.2,2.2,6.8,11.2,1.4,6.3,1.1,67.7,0.248,100,20.83,1.0,0.0,0.0,,13.0,345.0,1030.3,16.6,18.0,247.2,21.3,7,
reykjavik,2021-04-27,8.8,3.2,6.3,7.9,1.9,5.1,2.8,78.6,0.213,100,16.67,1.0,0.0,0.0,33.5,12.9,315.0,1031.6,92.7,16.3,71.0,6.0,2,
reykjavik,2021-04-28,10.0,4.9,7.5,10.0,3.0,4.9,0.7,63.2,0.142,100,16.67,1.0,0.0,0.0,,25.7,344.9,1027.0,51.6,12.7,238.1,20.6,6,
reykjavik,2021-04-29,7.0,3.9,5.6,6.3,1.9,3.8,1.4,75.1,0.248,100,16.67,1.0,0.0,0.0,,13.3,0.8,1027.1,79.3,12.7,95.7,8.3,2,
reykjavik,2021-04-30,7.0,0.6,4.1,4.8,-3.3,2.1,-1.0,70.4,0.142,100,12.5,1.0,0.0,0.0,,31.2,17.3,1024.8,76.4,13.4,162.1,14.1,4,
reykjavik,2021-05-01,7.8,-0.4,3.6,5.6,-3.6,1.1,-5.6,52.4,0.07,100,8.33,2.0,0.0,0.0,,16.6,51.9,1023.4,56.1,20.3,119.2,10.2,4,
reykjavik,2021-05-02,7.1,0.7,4.3,5.0,-2.5,1.0,-7.5,42.5,0.036000000000000004,100,4.17,1.0,0.0,0.0,,23.8,33.1,1024.8,35.4,22.6,220.9,19.0,6,
reykjavik,2021-05-03,8.8,-2.0,4.2,5.3,-4.0,1.7,-7.2,45.6,0.141,100,12.5,2.0,0.0,0.0,,29.3,20.5,1023.5,7.8,22.0,267.8,23.2,7,
reykjavik,2021-05-04,7.0,1.1,4.5,4.9,-1.5,2.2,-4.6,52.4,0.107,100,12.5,1.0,0.0,0.0,,22.5,326.7,1022.9,10.1,22.0,268.2,23.1,7,
reykjavik,2021-05-05,7.9,0.8,4.6,7.9,-3.1,2.4,-3.1,58.9,0.071,100,8.33,2.0,0.0,0.0,,16.4,340.3,1020.9,18.1,20.3,214.9,18.6,6,
reykjavik,2021-05-06,6.2,0.2,3.7,2.4,-2.4,0.9,-5.0,53.3,0.142,100,12.5,2.0,0.0,0.0,,25.4,21.1,1018.2,31.7,22.0,208.8,18.1,6,
reykjavik,2021-05-07,6.9,-2.0,2.7,5.1,-4.7,0.5,-5.6,55.5,0.213,100,12.5,2.0,0.0,0.0,37.1,23.1,25.0,1018.1,52.0,18.7,129.1,11.1,3,
reykjavik,2021-05-08,7.2,0.0,3.7,4.2,-2.5,0.8,-7.6,45.4,0.34299999999999997,100,20.83,2.0,0.0,0.0,,21.4,54.6,1015.7,50.9,20.0,148.0,12.8,5,
reykjavik,2021-05-09,8.9,-1.1,3.6,5.8,-3.9,0.8,-7.6,45.5,0.107,100,8.33,2.0,0.0,0.0,,29.6,56.1,1014.3,35.7,22.6,250.0,21.6,7,
reykjavik,2021-05-10,7.8,0.0,4.2,4.5,-2.6,1.3,-7.2,44.6,0.106,100,12.5,1.0,0.0,0.0,,30.1,15.1,1018.2,22.2,20.6,262.6,22.7,7,
reykjavik,2021-05-11,5.6,-1.8,3.1,3.2,-4.4,1.0,-6.2,51.8,0.248,100,20.83,2.0,0.0,0.0,,16.1,289.2,1019.4,22.5,23.7,278.6,24.2,7,
reykjavik,2021-05-12,6.6,0.2,4.4,5.5,0.2,3.3,-1.4,66.4,0.147,100,29.17,2.0,0.0,0.0,,15.6,231.6,1022.9,67.3,22.3,197.7,17.1,5,
reykjavik,2021-05-13,6.4,3.0,4.8,5.8,1.3,3.2,0.0,71.4,0.057999999999999996,100,4.17,1.0,0.0,0.0,,16.4,133.2,1023.9,89.4,18.6,102.5,8.9,3,
reykjavik,2021-05-14,7.3,2.6,4.8,5.7,0.0,2.5,0.6,74.8,0.893,100,33.33,1.0,0.0,0.0,,25.8,51.6,1020.2,84.0,15.1,121.0,10.3,3,
reykjavik,2021-05-15,8.1,1.9,5.1,6.6,-0.4,3.6,-1.9,62.9,0.894,100,20.83,1.0,0.0,0.0,,19.2,47.3,1018.0,58.1,17.0,231.3,19.9,6,
reykjavik,2021-05-16,8.8,0.3,4.8,6.3,-3.5,2.0,-6.3,45.6,0.214,100,12.5,2.0,0.0,0.0,,25.1,39.5,1016.6,73.1,23.4,209.7,17.9,7,
reykjavik,2021-05-17,7.9,3.1,5.9,6.1,-0.4,3.1,-4.0,49.6,0.036000000000000004,100,4.17,1.0,0.0,0.0,,20.7,65.9,1017.9,84.8,20.6,179.6,15.4,4,
reykjavik,2021-05-18,8.0,4.0,6.2,6.1,0.7,3.8,-3.0,52.6,0.142,100,8.33,1.0,0.0,0.0,,15.0,358.7,1021.3,81.2,22.0,85.1,7.4,2,
reykjavik,2021-05-19,7.6,3.0,5.2,7.6,0.1,3.3,-0.1,69.3,2.201,100,25.0,1.0,0.0,0.0,,16.8,92.0,1024.3,82.6,15.8,85.9,7.8,2,
reykjavik,2021-05-20,7.9,1.8,5.4,6.7,-0.5,3.8,1.0,73.4,1.9809999999999999,100,20.83,1.0,0.0,0.0,,12.9,266.6,1020.3,57.9,10.1,99.5,8.7,2,
reykjavik,2021-05-21,9.2,3.2,6.6,6.8,2.1,4.9,-1.5,58.9,0.071,100,8.33,1.0,0.0,0.0,,31.7,322.7,1014.5,47.1,15.3,247.9,21.5,6,
reykjavik,2021-05-22,8.7,1.9,5.2,7.2,-1.7,2.4,-2.6,58.4,0.54,100,29.17,1.0,0.0,0.0,33.5,27.0,92.7,1004.6,62.6,18.7,160.8,13.9,4,
reykjavik,2021-05-23,10.0,4.1,7.3,10.0,2.5,5.6,0.1,60.9,0.71,100,33.33,1.0,0.0,0.0,288.0,22.4,12.8,1004.6,69.7,15.4,217.8,18.7,5,
reykjavik,2021-05-24,10.1,4.9,7.2,10.1,2.4,5.4,2.3,71.8,0.915,100,33.33,1.0,0.0,0.0,,19.0,102.9,1014.6,76.1,16.6,234.2,20.1,6,
reykjavik,2021-05-25,11.3,4.7,8.4,11.3,1.8,6.2,1.5,62.7,0.07,100,8.33,1.0,0.0,0.0,64.8,35.3,131.4,1022.7,39.8,18.1,278.2,24.2,7,
reykjavik,2021-05-26,11.9,7.7,9.5,11.9,3.8,7.5,3.4,65.7,0.212,100,16.67,1.0,0.0,0.0,64.8,35.5,132.4,1024.2,80.9,11.8,108.5,9.3,3,
reykjavik,2021-05-27,12.0,5.9,8.9,12.0,2.3,7.1,1.8,61.7,0.212,100,20.83,1.0,0.0,0.0,59.4,30.5,107.3,1019.0,57.2,11.4,258.6,22.2,7,
reykjavik,2021-05-28,14.0,7.9,10.1,14.0,3.5,8.2,5.0,71.3,4.519,100,41.67,1.0,0.0,0.0,96.5,54.5,107.9,1007.7,96.8,8.1,69.3,5.9,4,
reykjavik,2021-05-29,11.0,6.9,8.7,11.0,1.6,5.0,4.4,74.8,10.049,100,33.33,1.0,0.0,0.0,89.0,62.9,150.0,1009.4,90.1,10.1,124.6,10.9,5,
reykjavik,2021-05-30,9.5,6.9,8.5,6.7,2.6,4.7,5.5,81.2,7.595,100,33.33,1.0,0.0,0.0,68.4,48.3,143.4,1004.0,88.5,9.6,79.2,7.0,2,
reykjavik,2021-05-31,10.4,5.0,8.2,10.4,2.3,5.3,3.5,72.6,2.391,100,54.17,1.0,0.0,0.0,46.4,32.9,155.0,1006.2,77.2,13.0,167.3,14.3,4,
reykjavik,2021-06-01,10.0,5.8,8.0,10.0,2.2,4.9,3.1,71.3,3.585,100,20.83,1.0,0.0,0.0,,33.5,166.3,1000.8,79.2,15.1,106.8,9.2,3,
reykjavik,2021-06-02,10.8,5.8,7.8,10.8,1.9,5.9,2.8,71.3,1.9269999999999998,100,25.0,1.0,0.0,0.0,,22.3,195.7,1007.7,71.2,14.7,258.7,22.5,8,
reykjavik,2021-06-03,10.9,5.0,8.4,10.9,3.3,6.9,3.7,72.4,0.3,100,8.33,1.0,0.0,0.0,64.8,39.4,114.7,1011.3,81.8,16.1,104.3,9.2,2,
reykjavik,2021-06-04,11.0,8.9,10.1,11.0,6.1,9.3,7.0,81.2,0.9059999999999999,100,25.0,1.0,0.0,0.0,64.8,30.9,111.5,1007.4,92.8,11.1,122.6,10.6,3,
reykjavik,2021-06-05,11.3,7.9,9.8,11.3,6.0,9.2,6.3,79.3,1.195,100,25.0,1.0,0.0,0.0,53.6,29.9,112.5,1010.5,89.5,12.4,126.3,10.9,4,
reykjavik,2021-06-06,10.9,7.9,9.6,10.9,5.4,8.4,5.4,75.2,1.8980000000000001,100,29.17,1.0,0.0,0.0,,22.5,94.3,1006.2,90.6,13.6,154.5,13.3,4,
reykjavik,2021-06-07,10.3,7.9,9.0,10.3,5.5,7.7,6.5,84.1,2.22,100,33.33,1.0,0.0,0.0,,15.1,187.6,1004.0,92.6,10.8,205.7,17.7,5,
reykjavik,2021-06-08,10.9,7.0,9.2,10.9,4.8,8.5,5.2,76.7,0.036000000000000004,100,8.33,1.0,0.0,0.0,,15.3,274.0,1005.3,97.7,14.5,233.6,20.2,7,
